Country,ThsdUSD1000,Year,Code,Additional
მონაკო,53.73974584,2015,4სხვა ქვეყნები,
მონღოლეთი,898.0209088,2015,4სხვა ქვეყნები,
ნიგერი,0.22,2015,4სხვა ქვეყნები,
ნიგერია,72.19608612,2015,4სხვა ქვეყნები,
ნორვეგია,56.2088,2015,4სხვა ქვეყნები,
პაკისტანი,414.4094426,2015,4სხვა ქვეყნები,
პანამა,2405.098578,2015,4სხვა ქვეყნები,
პერუ,2586.68365,2015,4სხვა ქვეყნები,
სამხრეთი აფრიკა,41.44540326,2015,4სხვა ქვეყნები,
საუდების არაბეთი,4813.07358,2015,4სხვა ქვეყნები,
სენეგალი,197.6845417,2015,4სხვა ქვეყნები,
სერბიამონტენეგრო,54.2252142,2015,4სხვა ქვეყნები,
სინგაპური,6835.065581,2015,4სხვა ქვეყნები,
სირია,4,2015,4სხვა ქვეყნები,
სუდანი,42.37613519,2015,4სხვა ქვეყნები,
"ტაივანი, ჩინეთის პროვინცია",291.28052,2015,4სხვა ქვეყნები,
ტაილანდი,0.392,2015,4სხვა ქვეყნები,
ტანზანია,119.875,2015,4სხვა ქვეყნები,
ტრინიდადი და ტობაგო,4218.55496,2015,4სხვა ქვეყნები,
ტუნისი,1877.458036,2015,4სხვა ქვეყნები,
უგანდა,10.0524,2015,4სხვა ქვეყნები,
ურუგვაი,491.85518,2015,4სხვა ქვეყნები,
ფილიპინები,247.913,2015,4სხვა ქვეყნები,
ქუვეითი,37.29008836,2015,4სხვა ქვეყნები,
ყატარი,1.461320833,2015,4სხვა ქვეყნები,
შვეიცარია,30848.22432,2015,4სხვა ქვეყნები,
შრილანკა,0.31,2015,4სხვა ქვეყნები,
ჩილე,2600.17589,2015,4სხვა ქვეყნები,
ჩინეთი,125803.1868,2015,1ჩინეთი,
ჰონკონგი,2692.511986,2015,4სხვა ქვეყნები,
ავსტრია,780.3296339,2016,4სხვა ქვეყნები,
ბელგია,7704.981488,2016,4სხვა ქვეყნები,
ბულგარეთი,160760.0152,2016,4სხვა ქვეყნები,
გერმანია,85486.55441,2016,4სხვა ქვეყნები,
დანია,1214.956562,2016,4სხვა ქვეყნები,
ესპანეთი,41364.56287,2016,4სხვა ქვეყნები,
ესტონეთი,2786.832778,2016,4სხვა ქვეყნები,
ირლანდია,380.0612595,2016,4სხვა ქვეყნები,
იტალია,72735.64324,2016,4სხვა ქვეყნები,
კვიპროსი,652.2801376,2016,4სხვა ქვეყნები,
ლატვია,5673.997963,2016,4სხვა ქვეყნები,
ლიეტუვა (ლიტვა),25204.7124,2016,4სხვა ქვეყნები,
ლუქსემბურგი,41.98663964,2016,4სხვა ქვეყნები,
მალტა,1795.396259,2016,4სხვა ქვეყნები,
ნიდერლანდები,36984.23792,2016,4სხვა ქვეყნები,
პოლონეთი,8601.932136,2016,4სხვა ქვეყნები,
პორტუგალია,1531.509319,2016,4სხვა ქვეყნები,
რუმინეთი,36721.41936,2016,4სხვა ქვეყნები,
საბერძნეთი,11525.55258,2016,4სხვა ქვეყნები,
საფრანგეთი,25032.80748,2016,4სხვა ქვეყნები,
სლოვაკეთი,8337.083483,2016,4სხვა ქვეყნები,
სლოვენია,124.0554101,2016,4სხვა ქვეყნები,
უნგრეთი,658.6012625,2016,4სხვა ქვეყნები,
ფინეთი,242.4957674,2016,4სხვა ქვეყნები,
შვედეთი,57.04676862,2016,4სხვა ქვეყნები,
ჩეხეთი,13839.62142,2016,4სხვა ქვეყნები,
ხორვატია,235.495,2016,4სხვა ქვეყნები,
აზერბაიჯანი,152719.3883,2016,3აზერბაიჯანი,
ბელარუსი,18251.60981,2016,4სხვა ქვეყნები,
